ds,kpi,value,baseline,z_score,risk_level,detectors,root_cause_json,validation_status,injected_label
2017-10-21,payment_fail_rate,0.05454545454545454,0.022366174296383864,2.012158278759028,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""payment_fail_rate"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 40.0, ""baseline"": 54.13333333333333, ""delta"": -14.133333333333333, ""pct_contrib"": 0.278269151301012}, {""segment"": ""BA"", ""today"": 0.0, ""baseline"": 5.466666666666667, ""delta"": -5.466666666666667, ""pct_contrib"": 0.10763240757869333}, {""segment"": ""RJ"", ""today"": 17.0, ""baseline"": 20.833333333333332, ""delta"": -3.833333333333332, ""pct_contrib"": 0.07547394433871786}, {""segment"": ""SC"", ""today"": 2.0, ""baseline"": 5.166666666666667, ""delta"": -3.166666666666667, ""pct_contrib"": 0.06234804097546261}, {""segment"": ""MG"", ""today"": 14.0, ""baseline"": 16.866666666666667, ""delta"": -2.866666666666667, ""pct_contrib"": 0.05644138446199773}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 5.0, ""baseline"": 13.5, ""delta"": -8.5, ""pct_contrib"": 0.11287329314488632}, {""segment"": ""esporte_lazer"", ""today"": 6.0, ""baseline"": 14.0, ""delta"": -8.0, ""pct_contrib"": 0.10623368766577537}, {""segment"": ""brinquedos"", ""today"": 4.0, ""baseline"": 9.833333333333334, ""delta"": -5.833333333333334, ""pct_contrib"": 0.07746206392296122}, {""segment"": ""bebes"", ""today"": 1.0, ""baseline"": 4.833333333333333, ""delta"": -3.833333333333333, ""pct_contrib"": 0.05090364200651736}, {""segment"": ""automotivo"", ""today"": 1.0, ""baseline"": 4.4, ""delta"": -3.4000000000000004, ""pct_contrib"": 0.045149317257954534}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 82.0, ""baseline"": 108.03333333333333, ""delta"": -26.03333333333333, ""pct_contrib"": 0.6894310247973677}, {""segment"": ""boleto"", ""today"": 18.0, ""baseline"": 29.933333333333334, ""delta"": -11.933333333333334, ""pct_contrib"": 0.3160260011235054}, {""segment"": ""voucher"", ""today"": 6.0, ""baseline"": 5.566666666666666, ""delta"": 0.43333333333333357, ""pct_contrib"": -0.01147580451007143}, {""segment"": ""debit_card"", ""today"": 2.0, ""baseline"": 2.227272727272727, ""delta"": -0.22727272727272707, ""pct_contrib"": 0.006018778589198294}]}]}",WARN,
2017-10-28,aov,239.22188235294124,179.03536887531428,1.908361521142233,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 32.0, ""baseline"": 55.233333333333334, ""delta"": -23.233333333333334, ""pct_contrib"": 0.3204735553916094}, {""segment"": ""RJ"", ""today"": 12.0, ""baseline"": 21.066666666666666, ""delta"": -9.066666666666666, ""pct_contrib"": 0.12506285088453048}, {""segment"": ""MG"", ""today"": 9.0, ""baseline"": 17.833333333333332, ""delta"": -8.833333333333332, ""pct_contrib"": 0.12184432163382564}, {""segment"": ""BA"", ""today"": 1.0, ""baseline"": 5.655172413793103, ""delta"": -4.655172413793103, ""pct_contrib"": 0.06421203677514559}, {""segment"": ""PR"", ""today"": 3.0, ""baseline"": 6.366666666666666, ""delta"": -3.3666666666666663, ""pct_contrib"": 0.04643877918874109}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""esporte_lazer"", ""today"": 3.0, ""baseline"": 13.733333333333333, ""delta"": -10.733333333333333, ""pct_contrib"": 0.11075519129511543}, {""segment"": ""relogios_presentes"", ""today"": 2.0, ""baseline"": 9.3, ""delta"": -7.300000000000001, ""pct_contrib"": 0.07532728848953504}, {""segment"": ""cool_stuff"", ""today"": 3.0, ""baseline"": 8.0, ""delta"": -5.0, ""pct_contrib"": 0.051594033212010296}, {""segment"": ""brinquedos"", ""today"": 5.0, ""baseline"": 9.333333333333334, ""delta"": -4.333333333333334, ""pct_contrib"": 0.044714828783742264}, {""segment"": ""informatica_acessorios"", ""today"": 4.0, ""baseline"": 7.7, ""delta"": -3.7, ""pct_contrib"": 0.038179584576887624}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 74.0, ""baseline"": 109.7, ""delta"": -35.7, ""pct_contrib"": 0.6192378449408673}, {""segment"": ""boleto"", ""today"": 10.0, ""baseline"": 30.533333333333335, ""delta"": -20.533333333333335, ""pct_contrib"": 0.3561629434954008}, {""segment"": ""debit_card"", ""today"": 0.0, ""baseline"": 2.3181818181818183, ""delta"": -2.3181818181818183, ""pct_contrib"": 0.040210249671484885}, {""segment"": ""voucher"", ""today"": 7.0, ""baseline"": 6.1, ""delta"": 0.9000000000000004, ""pct_contrib"": -0.015611038107752962}]}]}",WARN,
2017-11-17,revenue,34546.48000000001,25854.238666666664,1.4221595140616177,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 83.0, ""baseline"": 60.93333333333333, ""delta"": 22.06666666666667, ""pct_contrib"": 0.9679853520513014}, {""segment"": ""MG"", ""today"": 21.0, ""baseline"": 17.433333333333334, ""delta"": 3.5666666666666664, ""pct_contrib"": 0.15645684693276318}, {""segment"": ""SC"", ""today"": 9.0, ""baseline"": 6.310344827586207, ""delta"": 2.6896551724137927, ""pct_contrib"": 0.11798550493801671}, {""segment"": ""CE"", ""today"": 5.0, ""baseline"": 2.4642857142857144, ""delta"": 2.5357142857142856, ""pct_contrib"": 0.11123267155099653}, {""segment"": ""MT"", ""today"": 4.0, ""baseline"": 2.130434782608696, ""delta"": 1.8695652173913042, ""pct_contrib"": 0.0820111062751989}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": null, ""today"": 6.0, ""baseline"": 0.0, ""delta"": 6.0, ""pct_contrib"": -5.657837763505471}, {""segment"": ""relogios_presentes"", ""today"": 16.0, ""baseline"": 10.533333333333333, ""delta"": 5.466666666666667, ""pct_contrib"": -5.154918851193874}, {""segment"": ""bebes"", ""today"": 9.0, ""baseline"": 4.1, ""delta"": 4.9, ""pct_contrib"": -4.620567506862802}, {""segment"": ""fashion_bolsas_e_acessorios"", ""today"": 8.0, ""baseline"": 3.6296296296296298, ""delta"": 4.37037037037037, ""pct_contrib"": -4.121141086997812}, {""segment"": ""brinquedos"", ""today"": 11.0, ""baseline"": 6.866666666666666, ""delta"": 4.133333333333334, ""pct_contrib"": -3.89762157041488}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 138.0, ""baseline"": 113.26666666666667, ""delta"": 24.733333333333334, ""pct_contrib"": 0.7726717073391588}, {""segment"": ""boleto"", ""today"": 40.0, ""baseline"": 33.2, ""delta"": 6.799999999999997, ""pct_contrib"": 0.21243265269162848}, {""segment"": ""debit_card"", ""today"": 5.0, ""baseline"": 1.9565217391304348, ""delta"": 3.0434782608695654, ""pct_contrib"": 0.09507855299497443}, {""segment"": ""voucher"", ""today"": 4.0, ""baseline"": 6.566666666666666, ""delta"": -2.5666666666666664, ""pct_contrib"": -0.08018291302576175}]}]}",WARN,
2017-11-20,revenue,49775.919999999984,26911.640666666663,2.1651219293155894,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""revenue"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 18056.539999999997, ""baseline"": 8804.806, ""delta"": 9251.733999999997, ""pct_contrib"": 0.43904934550255836}, {""segment"": ""PE"", ""today"": 4034.7600000000007, ""baseline"": 825.7576923076923, ""delta"": 3209.0023076923085, ""pct_contrib"": 0.15228608636051447}, {""segment"": ""RJ"", ""today"": 6505.140000000001, ""baseline"": 3852.9546666666665, ""delta"": 2652.1853333333347, ""pct_contrib"": 0.12586183679205276}, {""segment"": ""MA"", ""today"": 2338.48, ""baseline"": 388.9304, ""delta"": 1949.5496, ""pct_contrib"": 0.09251762706372392}, {""segment"": ""MG"", ""today"": 4493.93, ""baseline"": 2954.4783333333335, ""delta"": 1539.4516666666668, ""pct_contrib"": 0.07305606134837242}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""beleza_saude"", ""today"": 5825.11, ""baseline"": 1682.557, ""delta"": 4142.553, ""pct_contrib"": 0.25679131343656597}, {""segment"": ""cool_stuff"", ""today"": 4970.13, ""baseline"": 1826.1263333333336, ""delta"": 3144.0036666666665, ""pct_contrib"": 0.1948925773581443}, {""segment"": ""pcs"", ""today"": 0.0, ""baseline"": 2453.6384615384613, ""delta"": -2453.6384615384613, ""pct_contrib"": -0.1520977627170821}, {""segment"": ""brinquedos"", ""today"": 3523.56, ""baseline"": 1193.4536666666668, ""delta"": 2330.106333333333, ""pct_contrib"": 0.14444017150378705}, {""segment"": ""agro_industria_e_comercio"", ""today"": 3184.55, ""baseline"": 947.0466666666666, ""delta"": 2237.5033333333336, ""pct_contrib"": 0.1386998355326682}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 40837.96999999997, ""baseline"": 19695.159333333333, ""delta"": 21142.81066666664, ""pct_contrib"": 0.8846972694708707}, {""segment"": ""boleto"", ""today"": 8536.980000000001, ""baseline"": 4880.404666666667, ""delta"": 3656.575333333334, ""pct_contrib"": 0.15300530587045935}, {""segment"": ""voucher"", ""today"": 298.74, ""baseline"": 1114.0366666666669, ""delta"": -815.2966666666669, ""pct_contrib"": -0.03411517731395459}, {""segment"": ""debit_card"", ""today"": 102.23, ""baseline"": 187.96291666666662, ""delta"": -85.73291666666661, ""pct_contrib"": -0.0035873980273755037}]}]}",WARN,
2017-11-21,revenue,39011.86000000003,27424.12833333333,0.6500984760260016,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 87.0, ""baseline"": 63.13333333333333, ""delta"": 23.866666666666667, ""pct_contrib"": 0.4176139650384796}, {""segment"": ""BA"", ""today"": 13.0, ""baseline"": 4.7, ""delta"": 8.3, ""pct_contrib"": 0.14523167219913607}, {""segment"": ""RJ"", ""today"": 29.0, ""baseline"": 21.266666666666666, ""delta"": 7.733333333333334, ""pct_contrib"": 0.13531625682811071}, {""segment"": ""MG"", ""today"": 25.0, ""baseline"": 17.633333333333333, ""delta"": 7.366666666666667, ""pct_contrib"": 0.1289003998233296}, {""segment"": ""RS"", ""today"": 14.0, ""baseline"": 8.366666666666667, ""delta"": 5.633333333333333, ""pct_contrib"": 0.09857089398254615}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": null, ""today"": 7.0, ""baseline"": 0.0, ""delta"": 7.0, ""pct_contrib"": 0.23872609303765407}, {""segment"": ""beleza_saude"", ""today"": 17.0, ""baseline"": 10.2, ""delta"": 6.800000000000001, ""pct_contrib"": 0.23190534752229255}, {""segment"": ""esporte_lazer"", ""today"": 19.0, ""baseline"": 12.566666666666666, ""delta"": 6.433333333333334, ""pct_contrib"": 0.21940064741079637}, {""segment"": ""cama_mesa_banho"", ""today"": 23.0, ""baseline"": 16.566666666666666, ""delta"": 6.433333333333334, ""pct_contrib"": 0.21940064741079637}, {""segment"": ""ferramentas_jardim"", ""today"": 13.0, ""baseline"": 7.633333333333334, ""delta"": 5.366666666666666, ""pct_contrib"": 0.18302333799553477}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 161.0, ""baseline"": 117.83333333333333, ""delta"": 43.16666666666667, ""pct_contrib"": 0.667010043780582}, {""segment"": ""boleto"", ""today"": 57.0, ""baseline"": 33.03333333333333, ""delta"": 23.96666666666667, ""pct_contrib"": 0.3703322173577131}, {""segment"": ""voucher"", ""today"": 5.0, ""baseline"": 6.5, ""delta"": -1.5, ""pct_contrib"": -0.023177955189286635}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 1.9166666666666667, ""delta"": -0.9166666666666667, ""pct_contrib"": -0.014164305949008499}]}]}",WARN,
2017-11-23,revenue,52491.94000000001,28364.85433333333,1.5426616309036858,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 89.0, ""baseline"": 64.13333333333334, ""delta"": 24.86666666666666, ""pct_contrib"": 0.252115430625692}, {""segment"": ""MG"", ""today"": 36.0, ""baseline"": 18.2, ""delta"": 17.8, ""pct_contrib"": 0.18046868626557586}, {""segment"": ""RJ"", ""today"": 34.0, ""baseline"": 21.833333333333332, ""delta"": 12.166666666666668, ""pct_contrib"": 0.12335406458227564}, {""segment"": ""RS"", ""today"": 20.0, ""baseline"": 8.5, ""delta"": 11.5, ""pct_contrib"": 0.11659493775584957}, {""segment"": ""SC"", ""today"": 14.0, ""baseline"": 6.551724137931035, ""delta"": 7.448275862068965, ""pct_contrib"": 0.07551576178489808}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 22.0, ""baseline"": 7.866666666666666, ""delta"": 14.133333333333333, ""pct_contrib"": 0.19851626628783922}, {""segment"": ""cama_mesa_banho"", ""today"": 30.0, ""baseline"": 16.466666666666665, ""delta"": 13.533333333333335, ""pct_contrib"": 0.190088688945431}, {""segment"": ""beleza_saude"", ""today"": 23.0, ""baseline"": 10.7, ""delta"": 12.3, ""pct_contrib"": 0.1727653355193695}, {""segment"": ""ferramentas_jardim"", ""today"": 19.0, ""baseline"": 8.2, ""delta"": 10.8, ""pct_contrib"": 0.15169639216334885}, {""segment"": ""moveis_decoracao"", ""today"": 21.0, ""baseline"": 10.833333333333334, ""delta"": 10.166666666666666, ""pct_contrib"": 0.14280061607969566}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 207.0, ""baseline"": 120.23333333333333, ""delta"": 86.76666666666667, ""pct_contrib"": 0.7583614963290992}, {""segment"": ""boleto"", ""today"": 59.0, ""baseline"": 34.1, ""delta"": 24.9, ""pct_contrib"": 0.21763197762498543}, {""segment"": ""voucher"", ""today"": 10.0, ""baseline"": 6.333333333333333, ""delta"": 3.666666666666667, ""pct_contrib"": 0.03204754690595502}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 1.92, ""delta"": -0.9199999999999999, ""pct_contrib"": -0.008041020860039622}]}]}",WARN,
2017-11-23,orders,268.0,162.06666666666666,1.7739968692729413,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': False}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 89.0, ""baseline"": 64.13333333333334, ""delta"": 24.86666666666666, ""pct_contrib"": 0.252115430625692}, {""segment"": ""MG"", ""today"": 36.0, ""baseline"": 18.2, ""delta"": 17.8, ""pct_contrib"": 0.18046868626557586}, {""segment"": ""RJ"", ""today"": 34.0, ""baseline"": 21.833333333333332, ""delta"": 12.166666666666668, ""pct_contrib"": 0.12335406458227564}, {""segment"": ""RS"", ""today"": 20.0, ""baseline"": 8.5, ""delta"": 11.5, ""pct_contrib"": 0.11659493775584957}, {""segment"": ""SC"", ""today"": 14.0, ""baseline"": 6.551724137931035, ""delta"": 7.448275862068965, ""pct_contrib"": 0.07551576178489808}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""brinquedos"", ""today"": 22.0, ""baseline"": 7.866666666666666, ""delta"": 14.133333333333333, ""pct_contrib"": 0.19851626628783922}, {""segment"": ""cama_mesa_banho"", ""today"": 30.0, ""baseline"": 16.466666666666665, ""delta"": 13.533333333333335, ""pct_contrib"": 0.190088688945431}, {""segment"": ""beleza_saude"", ""today"": 23.0, ""baseline"": 10.7, ""delta"": 12.3, ""pct_contrib"": 0.1727653355193695}, {""segment"": ""ferramentas_jardim"", ""today"": 19.0, ""baseline"": 8.2, ""delta"": 10.8, ""pct_contrib"": 0.15169639216334885}, {""segment"": ""moveis_decoracao"", ""today"": 21.0, ""baseline"": 10.833333333333334, ""delta"": 10.166666666666666, ""pct_contrib"": 0.14280061607969566}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 207.0, ""baseline"": 120.23333333333333, ""delta"": 86.76666666666667, ""pct_contrib"": 0.7583614963290992}, {""segment"": ""boleto"", ""today"": 59.0, ""baseline"": 34.1, ""delta"": 24.9, ""pct_contrib"": 0.21763197762498543}, {""segment"": ""voucher"", ""today"": 10.0, ""baseline"": 6.333333333333333, ""delta"": 3.666666666666667, ""pct_contrib"": 0.03204754690595502}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 1.92, ""delta"": -0.9199999999999999, ""pct_contrib"": -0.008041020860039622}]}]}",WARN,
2017-11-24,revenue,178640.33999999973,33625.10899999999,2.39872250131169,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': True}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 440.0, ""baseline"": 64.93333333333334, ""delta"": 375.06666666666666, ""pct_contrib"": 0.3850559739458625}, {""segment"": ""MG"", ""today"": 161.0, ""baseline"": 18.6, ""delta"": 142.4, ""pct_contrib"": 0.14619259871104912}, {""segment"": ""RJ"", ""today"": 163.0, ""baseline"": 22.3, ""delta"": 140.7, ""pct_contrib"": 0.14444732190059414}, {""segment"": ""RS"", ""today"": 72.0, ""baseline"": 8.666666666666666, ""delta"": 63.333333333333336, ""pct_contrib"": 0.06502011646792914}, {""segment"": ""SC"", ""today"": 60.0, ""baseline"": 6.793103448275862, ""delta"": 53.206896551724135, ""pct_contrib"": 0.05462397806352885}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 154.0, ""baseline"": 16.9, ""delta"": 137.1, ""pct_contrib"": 0.14387729696686374}, {""segment"": ""ferramentas_jardim"", ""today"": 86.0, ""baseline"": 8.633333333333333, ""delta"": 77.36666666666667, ""pct_contrib"": 0.08119115153418206}, {""segment"": ""moveis_decoracao"", ""today"": 87.0, ""baseline"": 11.233333333333333, ""delta"": 75.76666666666667, ""pct_contrib"": 0.0795120583529495}, {""segment"": ""beleza_saude"", ""today"": 81.0, ""baseline"": 11.1, ""delta"": 69.9, ""pct_contrib"": 0.07335538335509684}, {""segment"": ""telefonia"", ""today"": 73.0, ""baseline"": 6.833333333333333, ""delta"": 66.16666666666667, ""pct_contrib"": 0.06943749926555423}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 925.0, ""baseline"": 123.46666666666667, ""delta"": 801.5333333333333, ""pct_contrib"": 0.7985133150265024}, {""segment"": ""boleto"", ""today"": 211.0, ""baseline"": 34.333333333333336, ""delta"": 176.66666666666666, ""pct_contrib"": 0.17600102177661409}, {""segment"": ""voucher"", ""today"": 27.0, ""baseline"": 6.533333333333333, ""delta"": 20.46666666666667, ""pct_contrib"": 0.020389552334120955}, {""segment"": ""debit_card"", ""today"": 7.0, ""baseline"": 1.8846153846153846, ""delta"": 5.115384615384615, ""pct_contrib"": 0.005096110862762628}]}]}",WARN,
2017-11-24,orders,1147.0,195.23333333333332,2.4323273525159714,LOW,"{'rule': True, 'z': False, 'iqr': True, 'iforest': True}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 440.0, ""baseline"": 64.93333333333334, ""delta"": 375.06666666666666, ""pct_contrib"": 0.3850559739458625}, {""segment"": ""MG"", ""today"": 161.0, ""baseline"": 18.6, ""delta"": 142.4, ""pct_contrib"": 0.14619259871104912}, {""segment"": ""RJ"", ""today"": 163.0, ""baseline"": 22.3, ""delta"": 140.7, ""pct_contrib"": 0.14444732190059414}, {""segment"": ""RS"", ""today"": 72.0, ""baseline"": 8.666666666666666, ""delta"": 63.333333333333336, ""pct_contrib"": 0.06502011646792914}, {""segment"": ""SC"", ""today"": 60.0, ""baseline"": 6.793103448275862, ""delta"": 53.206896551724135, ""pct_contrib"": 0.05462397806352885}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 154.0, ""baseline"": 16.9, ""delta"": 137.1, ""pct_contrib"": 0.14387729696686374}, {""segment"": ""ferramentas_jardim"", ""today"": 86.0, ""baseline"": 8.633333333333333, ""delta"": 77.36666666666667, ""pct_contrib"": 0.08119115153418206}, {""segment"": ""moveis_decoracao"", ""today"": 87.0, ""baseline"": 11.233333333333333, ""delta"": 75.76666666666667, ""pct_contrib"": 0.0795120583529495}, {""segment"": ""beleza_saude"", ""today"": 81.0, ""baseline"": 11.1, ""delta"": 69.9, ""pct_contrib"": 0.07335538335509684}, {""segment"": ""telefonia"", ""today"": 73.0, ""baseline"": 6.833333333333333, ""delta"": 66.16666666666667, ""pct_contrib"": 0.06943749926555423}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 925.0, ""baseline"": 123.46666666666667, ""delta"": 801.5333333333333, ""pct_contrib"": 0.7985133150265024}, {""segment"": ""boleto"", ""today"": 211.0, ""baseline"": 34.333333333333336, ""delta"": 176.66666666666666, ""pct_contrib"": 0.17600102177661409}, {""segment"": ""voucher"", ""today"": 27.0, ""baseline"": 6.533333333333333, ""delta"": 20.46666666666667, ""pct_contrib"": 0.020389552334120955}, {""segment"": ""debit_card"", ""today"": 7.0, ""baseline"": 1.8846153846153846, ""delta"": 5.115384615384615, ""pct_contrib"": 0.005096110862762628}]}]}",WARN,
2017-11-24,payment_fail_rate,0.016295025728987993,0.023890981191844723,-0.8153061754017183,NONE,"{'rule': True, 'z': False, 'iqr': False, 'iforest': True}","{""primary_kpi"": ""orders"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 440.0, ""baseline"": 64.93333333333334, ""delta"": 375.06666666666666, ""pct_contrib"": 0.3850559739458625}, {""segment"": ""MG"", ""today"": 161.0, ""baseline"": 18.6, ""delta"": 142.4, ""pct_contrib"": 0.14619259871104912}, {""segment"": ""RJ"", ""today"": 163.0, ""baseline"": 22.3, ""delta"": 140.7, ""pct_contrib"": 0.14444732190059414}, {""segment"": ""RS"", ""today"": 72.0, ""baseline"": 8.666666666666666, ""delta"": 63.333333333333336, ""pct_contrib"": 0.06502011646792914}, {""segment"": ""SC"", ""today"": 60.0, ""baseline"": 6.793103448275862, ""delta"": 53.206896551724135, ""pct_contrib"": 0.05462397806352885}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 154.0, ""baseline"": 16.9, ""delta"": 137.1, ""pct_contrib"": 0.14387729696686374}, {""segment"": ""ferramentas_jardim"", ""today"": 86.0, ""baseline"": 8.633333333333333, ""delta"": 77.36666666666667, ""pct_contrib"": 0.08119115153418206}, {""segment"": ""moveis_decoracao"", ""today"": 87.0, ""baseline"": 11.233333333333333, ""delta"": 75.76666666666667, ""pct_contrib"": 0.0795120583529495}, {""segment"": ""beleza_saude"", ""today"": 81.0, ""baseline"": 11.1, ""delta"": 69.9, ""pct_contrib"": 0.07335538335509684}, {""segment"": ""telefonia"", ""today"": 73.0, ""baseline"": 6.833333333333333, ""delta"": 66.16666666666667, ""pct_contrib"": 0.06943749926555423}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 925.0, ""baseline"": 123.46666666666667, ""delta"": 801.5333333333333, ""pct_contrib"": 0.7985133150265024}, {""segment"": ""boleto"", ""today"": 211.0, ""baseline"": 34.333333333333336, ""delta"": 176.66666666666666, ""pct_contrib"": 0.17600102177661409}, {""segment"": ""voucher"", ""today"": 27.0, ""baseline"": 6.533333333333333, ""delta"": 20.46666666666667, ""pct_contrib"": 0.020389552334120955}, {""segment"": ""debit_card"", ""today"": 7.0, ""baseline"": 1.8846153846153846, ""delta"": 5.115384615384615, ""pct_contrib"": 0.005096110862762628}]}]}",WARN,
2017-11-25,revenue,74336.81999999999,35177.85933333332,0.2104583927491001,NONE,"{'rule': True, 'z': False, 'iqr': True, 'iforest': True}","{""primary_kpi"": ""aov"", ""evidence"": [{""dimension"": ""customer_state"", ""top"": [{""segment"": ""SP"", ""today"": 178.0, ""baseline"": 77.96666666666667, ""delta"": 100.03333333333333, ""pct_contrib"": 0.356553142580847}, {""segment"": ""MG"", ""today"": 65.0, ""baseline"": 23.266666666666666, ""delta"": 41.733333333333334, ""pct_contrib"": 0.14875192752789754}, {""segment"": ""RJ"", ""today"": 68.0, ""baseline"": 26.8, ""delta"": 41.2, ""pct_contrib"": 0.14685094442849947}, {""segment"": ""BA"", ""today"": 33.0, ""baseline"": 6.2, ""delta"": 26.8, ""pct_contrib"": 0.09552440074475209}, {""segment"": ""PR"", ""today"": 24.0, ""baseline"": 8.866666666666667, ""delta"": 15.133333333333333, ""pct_contrib"": 0.0539403954454197}]}, {""dimension"": ""product_category_name"", ""top"": [{""segment"": ""cama_mesa_banho"", ""today"": 71.0, ""baseline"": 21.566666666666666, ""delta"": 49.43333333333334, ""pct_contrib"": 0.19331471135940415}, {""segment"": ""ferramentas_jardim"", ""today"": 53.0, ""baseline"": 11.333333333333334, ""delta"": 41.666666666666664, ""pct_contrib"": 0.1629422718808194}, {""segment"": ""moveis_decoracao"", ""today"": 49.0, ""baseline"": 13.933333333333334, ""delta"": 35.06666666666666, ""pct_contrib"": 0.13713221601489758}, {""segment"": ""esporte_lazer"", ""today"": 35.0, ""baseline"": 14.633333333333333, ""delta"": 20.366666666666667, ""pct_contrib"": 0.07964618249534453}, {""segment"": ""beleza_saude"", ""today"": 31.0, ""baseline"": 13.466666666666667, ""delta"": 17.53333333333333, ""pct_contrib"": 0.06856610800744879}]}, {""dimension"": ""payment_type"", ""top"": [{""segment"": ""credit_card"", ""today"": 406.0, ""baseline"": 150.53333333333333, ""delta"": 255.46666666666667, ""pct_contrib"": 0.8575732275196034}, {""segment"": ""boleto"", ""today"": 70.0, ""baseline"": 40.2, ""delta"": 29.799999999999997, ""pct_contrib"": 0.10003529037089318}, {""segment"": ""voucher"", ""today"": 21.0, ""baseline"": 7.333333333333333, ""delta"": 13.666666666666668, ""pct_contrib"": 0.04587748216114789}, {""segment"": ""debit_card"", ""today"": 1.0, ""baseline"": 2.0384615384615383, ""delta"": -1.0384615384615383, ""pct_contrib"": -0.0034860000516444447}]}]}",WARN,
